Supplier_ID,Business_Name,Owner_Name,Country,City,Address,Phone,Email,Website,Category,Main_Products,Business_Type,Year_Established,Employees,Annual_Export_Volume_USD,Min_Order_Quantity,Export_Markets,Certifications,Rating,Payment_Terms,Lead_Time_Days
SUP009097,Furniture Enterprises S.A.,Aime Leroux,Tunisia,Tunis,"890 Free Zone, Tunis, Tunisia",+216-4263-5993,aime582@hotmail.com,www.furnitureenterprises.com,Furniture,"Recliners, Dining Tables, Bed Frames, Wooden Cabinets, Office Furniture",Trading Company,1975,51,23712,2225 boxes,"Sub-Saharan Africa, South America, CIS Countries, Eastern Europe","OEKO-TEX, ISO 9001",3.1,Net 60 Days,24
SUP009098,Mombasa Personal Care Ltd,Scott Moreno,Kenya,Mombasa,"650 Industrial Area, Mombasa, Kenya",+254-2807-65768,export@mombasapersonalcarel.ke,www.mombasapersonalcarel.ke,Cosmetics & Personal Care,"Herbal Soaps, Skincare Products, Cosmetic Kits, Haircare Products, Beauty Tools",Distributor,1986,2988,143997,317 tons,"East Asia, Oceania, South America","CE Certified, HACCP, FSSAI",3.6,Net 30 Days,39
SUP009099,Pioneer TechWorks Co. Ltd,Wang Kai,China,Wenzhou,"995 Export Zone, Wenzhou, China",+86-72504-122487,contact@pioneertechworkscolt.com,www.pioneertechworkscolt.com,Electronics & Electrical,"Circuit Boards, Smart Switches, Solar Panels, Mobile Accessories, Batteries",Manufacturer & Exporter,2015,32,8473129,1889 units,"Southeast Asia, Eastern Europe, Oceania, Sub-Saharan Africa",GMP Certified,3.7,Open Account,25
SUP009100,Jewelry House Enterprises LLC,Nicole Huerta,Egypt,Alexandria,"678 Business Park, Alexandria, Egypt",+20-68533-22518,sales@jewelryhouseenterpri.com,www.jewelryhouseenterpri.com,Jewelry & Gemstones,"Precious Stones, Anklets, Gemstone Beads, Fashion Jewelry",Wholesaler,1995,129,3967380,2434 boxes,"North America, Oceania, Southeast Asia",Organic Certified,3.9,Net 60 Days,38
SUP009101,Healthcare International S.A.E.,Angie Baker,Egypt,Alexandria,"15 Free Zone, Alexandria, Egypt",+20-24336-80332,contact@healthcareinternatio.com,www.healthcareinternatio.com,Pharmaceuticals & Healthcare,"Ayurvedic Products, Surgical Masks, Syringes",Sole Proprietor Exporter,1991,2714,88686,3115 boxes,"East Asia, Oceania","CE Certified, FSSAI",4.3,100% Advance,8
SUP009102,Engineering Works Worldwide Sp. z o.o.,Karina Straszak,Poland,Wroclaw,"306 Commercial Street, Wroclaw, Poland",+48-6611-03218,karina.straszak@gmail.com,www.engineeringworksworl.com,Machinery & Industrial Equipment,"Generators, Industrial Pumps, Packaging Machines, CNC Machines, Air Compressors",Wholesaler,1983,523,681935,2882 tons,"Middle East, CIS Countries, Sub-Saharan Africa","Halal Certified, ISO 9001, Organic Certified",4.4,Net 60 Days,24
SUP009103,Golden Fisheries Ltda.,Alcides Rocamora Valenciano,Chile,Santiago,"253 Main Road, Santiago, Chile",+56-3013-62289,alcides.valenciano@outlook.com,www.goldenfisheriesltda.cl,Seafood & Marine Products,"Lobster, Frozen Shrimp, Squid",Manufacturer,1984,56,8172099,2629 boxes,"North America, CIS Countries","Halal Certified, Organic Certified",3.3,"30% Advance, 70% on Delivery",37
SUP009104,Gauthier Marine Exports S.A.,Bertrand Marion-Lecoq,France,Marseille,"200 Commercial Street, Marseille, France",+33-8107-81456,bertrand@gmail.com,www.gauthiermarineexport.fr,Seafood & Marine Products,"Fish Fillets, Fish Meal, Crab Meat, Lobster, Squid",Manufacturer & Exporter,2014,114,4267207,3834 kg,"South America, Western Europe",HACCP,4.9,Open Account,72
SUP009105,Honing Apparel B.V.,Leah van Klaarwater,Netherlands,Rotterdam,"66 Export Zone, Rotterdam, Netherlands",+31-1148-07567,leah917@yahoo.com,www.honingapparelbv.com,Textiles & Apparel,"Bed Linen Sets, Bath Towels, Curtains & Drapes, Cotton T-Shirts",Manufacturer,2019,272,720775,4405 pieces,"Western Europe, Southeast Asia, North Africa",OEKO-TEX,4.4,Open Account,89
SUP009106,Osaka AutoTech Co. Ltd,Shan Tian Zhi Shu,Japan,Tokyo,"716 Main Road, Tokyo, Japan",+81-94376-07936,export@osakaautotechcoltd.com,www.osakaautotechcoltd.jp,Automotive Parts,"Engine Components, Alloy Wheels, Suspension Parts",Wholesaler,1997,183,98226,1149 pieces,"North Africa, Sub-Saharan Africa, East Asia, South America","FSSAI, ISO 14001",3.9,Net 60 Days,45
SUP009107,Interiors Enterprises Inc,Amanda Foster,Philippines,Cebu City,"536 Commercial Street, Cebu City, Philippines",+63-82336-38554,contact@interiorsenterprises.ph,www.interiorsenterprises.ph,Furniture,"Recliners, Office Furniture, Modular Kitchens",Wholesaler,2000,851,37872,2495 boxes,"Sub-Saharan Africa, Eastern Europe","FSSAI, RoHS Compliant",3.5,Telegraphic Transfer (T/T),31
SUP009108,Elite Cosmetics Exports,Christine Hoover,Bangladesh,Dhaka,"713 Trade Center, Dhaka, Bangladesh",+880-39252-32729,info@elitecosmeticsexport.bd,www.elitecosmeticsexport.bd,Cosmetics & Personal Care,"Essential Oils, Perfumes, Beauty Tools",Manufacturer & Exporter,2005,96,25236710,3655 kg,"North America, Middle East","ISO 14001, HACCP, RoHS Compliant",3.5,"30% Advance, 70% on Delivery",6
SUP009109,Beverages Enterprises Ltd,Rhonda Hicks,Ghana,Kumasi,"568 Export Zone, Kumasi, Ghana",+233-6046-43412,sales@beveragesenterprises.gh,www.beveragesenterprises.gh,Beverages,"Coffee Concentrates, Soft Drinks, Bottled Water, Wine",Distributor,2021,101,33143538,4849 units,"Middle East, East Asia, Eastern Europe, South America","HACCP, Fair Trade Certified",3.5,100% Advance,8
SUP009110,Golden Life Sciences SA,Ilie Puscasu,Romania,Bucharest,"158 Free Zone, Bucharest, Romania",+40-3436-33576,ilie963@yahoo.com,www.goldenlifesciencessa.ro,Pharmaceuticals & Healthcare,"Medical Devices, Ayurvedic Products, Syringes, Generic Medicines, Surgical Masks",Trading Company,1977,184,4682327,2152 units,"South America, Oceania",ISO 14001,3.7,Open Account,50
SUP009111,Gothenburg Machinery AB,Olof Persson,Sweden,Gothenburg,"727 Market Road, Gothenburg, Sweden",+46-3405-45285,sales@gothenburgmachinerya.se,www.gothenburgmachinerya.com,Machinery & Industrial Equipment,"Welding Equipment, Hydraulic Presses, Packaging Machines, Air Compressors, Industrial Pumps",Sole Proprietor Exporter,2004,230,4234038,2567 tons,"South America, Sub-Saharan Africa","OEKO-TEX, SEDEX, ISO 22000",3.6,Open Account,14
SUP009112,Junken Electricals AG,Jane Grein Groth,Germany,Hamburg,"995 Market Road, Hamburg, Germany",+49-47755-39600,jane@yahoo.com,www.junkenelectricalsag.de,Electronics & Electrical,"Power Cables, Inverters, Circuit Boards",Wholesaler,1975,420,8949408,4144 pieces,"Sub-Saharan Africa, South America","GMP Certified, HACCP, FSSAI",3.5,Cash Against Documents (CAD),7
SUP009113,Hart Chemicals PLC,Daniel Dennis,United Kingdom,London,"178 Industrial Area, London, United Kingdom",+44-50680-06172,daniel@yahoo.com,www.hartchemicalsplc.uk,Chemicals & Petrochemicals,"Lubricants, Pesticides, Industrial Chemicals, Solvents",Distributor,2014,956,22850,3200 sets,"East Asia, CIS Countries, South Asia, Middle East","Organic Certified, GMP Certified, HACCP",4.2,Telegraphic Transfer (T/T),88
SUP009114,Hauge PolyPack Group,Dr. Rune Haugland,Norway,Oslo,"568 Main Road, Oslo, Norway",+47-3189-6378,dr@yahoo.com,www.haugepolypackgroup.com,Plastics & Packaging,"Plastic Containers, Packaging Films, PET Bottles, Plastic Pipes, Plastic Crates",Sole Proprietor Exporter,2017,75,8326237,2649 kg,"North America, South America, South Asia, Southeast Asia",Organic Certified,5.0,Open Account,6
SUP009115,Diamonds Overseas Group,Li Yu,China,Wenzhou,"691 Industrial Area, Wenzhou, China",+86-31403-508881,enquiry@diamondsoverseasgrou.com,www.diamondsoverseasgrou.cn,Jewelry & Gemstones,"Anklets, Precious Stones, Gemstone Beads, Diamond Rings, Pearl Necklaces",Wholesaler,1981,96,33514,799 sets,"Southeast Asia, Middle East, North America, South America","HACCP, WRAP Certified",5.0,Net 60 Days,29
SUP009116,Cetin Sports A.S.,Nurmelek Seven Sensoy,Turkey,Ankara,"426 Industrial Area, Ankara, Turkey",+90-51811-56094,export@cetinsportsas.tr,www.cetinsportsas.tr,Sports Goods,"Sportswear, Badminton Rackets, Boxing Gloves",Trading Company,1994,677,53613622,4013 boxes,"Oceania, North America","ISO 9001, BRC Certified",3.5,Cash Against Documents (CAD),50
SUP009117,Tunis PowerTech SARL,Claudine Mercier,Tunisia,Tunis,"112 Business Park, Tunis, Tunisia",+216-8663-7445,claudine444@gmail.com,www.tunispowertechsarl.tn,Electronics & Electrical,"Power Cables, Home Appliances, Smart Switches",Wholesaler,2022,173,47118,3882 units,"Southeast Asia, Middle East, Sub-Saharan Africa, East Asia","GMP Certified, Fair Trade Certified",3.2,Net 30 Days,58
SUP009118,Jewels Worldwide SA,Monalisa Suciu,Romania,Bucharest,"349 Industrial Area, Bucharest, Romania",+40-8399-77611,monalisa@outlook.com,www.jewelsworldwidesa.com,Jewelry & Gemstones,"Anklets, Gold Jewelry, Diamond Rings, Fashion Jewelry",Wholesaler,2019,174,467211,3663 sets,"East Asia, Eastern Europe, Oceania","SEDEX, HACCP",4.5,Net 30 Days,12
SUP009119,Paper Products Worldwide Co.,Melinda Cantu,Tanzania,Dar es Salaam,"183 Free Zone, Dar es Salaam, Tanzania",+255-0775-80967,info@paperproductsworldwi.com,www.paperproductsworldwi.tz,Paper & Packaging,"Cardboard Sheets, Notebooks, Printing Paper, Corrugated Boxes",Distributor,2012,1190,1974106,3618 sets,"Southeast Asia, Middle East","SEDEX, Halal Certified, ISO 14001",3.5,100% Advance,73
SUP009120,Hides Enterprises Trading,Carla Wallace,Malaysia,Johor Bahru,"883 Market Road, Johor Bahru, Malaysia",+60-6713-52583,carla@gmail.com,www.hidesenterprisestrad.com,Leather Goods,"Wallets, Leather Gloves, Leather Upholstery, Leather Shoes",Wholesaler,1980,143,1313766,647 tons,"North America, CIS Countries, Western Europe","BRC Certified, SEDEX, Halal Certified",3.8,"30% Advance, 70% on Delivery",81
SUP009121,Elite SportsGear S.A.,Georges de la Herve,France,Toulouse,"266 Export Zone, Toulouse, France",+33-5440-12640,enquiry@elitesportsgearsa.fr,www.elitesportsgearsa.com,Sports Goods,"Yoga Mats, Gym Equipment, Cricket Bats, Footballs, Boxing Gloves",Manufacturer & Exporter,1996,20,74526,3416 pieces,"Eastern Europe, Oceania, CIS Countries",RoHS Compliant,3.1,Telegraphic Transfer (T/T),79
SUP009122,Guclu Industries Group,Susam Ergul,Turkey,Istanbul,"541 Business Park, Istanbul, Turkey",+90-10972-08769,susam@hotmail.com,www.gucluindustriesgroup.com,Chemicals & Petrochemicals,"Solvents, Textile Dyes, Adhesives, Industrial Chemicals",Wholesaler,2009,2306,621248,4566 units,"East Asia, North America",CE Certified,3.9,Open Account,68
SUP009123,Zhou Handicrafts Corporation,Li Xiu Mei,Taiwan,Kaohsiung,"860 Free Zone, Kaohsiung, Taiwan",+886-0801-40758,contact@zhouhandicraftscorpo.com,www.zhouhandicraftscorpo.com,Handicrafts & Home Decor,"Stone Carvings, Wall Hangings, Handwoven Carpets, Bamboo Crafts, Ceramic Pottery",Wholesaler,2021,528,57253,1807 pieces,"Western Europe, Oceania",OEKO-TEX,3.7,Net 30 Days,63
SUP009124,Wall Minerals Group,Dr. Bryan Orr Jr.,Australia,Brisbane,"146 Main Road, Brisbane, Australia",+61-4310-87673,dr.jr@gmail.com,www.wallmineralsgroup.com,Metals & Minerals,"Aluminum Ingots, Zinc Alloys, Brass Fittings",Trading Company,1992,2688,200733,1725 units,"North Africa, Eastern Europe","GMP Certified, ISO 14001",3.3,"30% Advance, 70% on Delivery",39
SUP009125,The Hague Agro N.V.,Ilse Helmerhorst,Netherlands,The Hague,"250 Main Road, The Hague, Netherlands",+31-7136-13618,ilse@outlook.com,www.thehagueagronv.com,Agriculture & Food Products,"Dried Fruits, Pulses & Lentils, Organic Spices, Honey, Cashew Nuts",Manufacturer & Exporter,1985,1864,72806741,310 pieces,"Middle East, South America, Sub-Saharan Africa","RoHS Compliant, BRC Certified, Halal Certified",4.3,Net 30 Days,33
SUP009126,Pouliase Woodworks Ltd,Phlorentia Tsake,Greece,Thessaloniki,"240 Industrial Area, Thessaloniki, Greece",+30-92977-99401,sales@pouliasewoodworksltd.gr,www.pouliasewoodworksltd.gr,Furniture,"Modular Kitchens, Sofas, Bed Frames",Wholesaler,1983,992,67904,2223 tons,"North America, South Asia, Middle East","SEDEX, Fair Trade Certified, ISO 14001",4.1,"30% Advance, 70% on Delivery",26
SUP009127,Elite Bottling Works Oy,Lilja Pitkanen,Finland,Helsinki,"332 Main Road, Helsinki, Finland",+358-2300-08065,lilja@yahoo.com,www.elitebottlingworksoy.com,Beverages,"Fruit Juices, Bottled Water, Herbal Teas",Manufacturer & Exporter,1983,3426,84631802,4781 kg,"South Asia, Oceania, South America, Eastern Europe","Fair Trade Certified, Halal Certified, RoHS Compliant",5.0,Open Account,5
SUP009128,Infra Materials Enterprises Corporation,Tian Zhong Zhi Shu,Japan,Tokyo,"178 Industrial Area, Tokyo, Japan",+81-51828-28396,tian@outlook.com,www.inframaterialsenterp.com,Construction Materials,"Cement, Marble Slabs, Steel Bars, Bricks",Manufacturer,1986,25,264032,4020 pieces,"South America, Eastern Europe, Middle East, North Africa",CE Certified,4.6,Open Account,6
SUP009129,Poly Industries Overseas LLC,Borislav Iakovenko,Ukraine,Kyiv,"211 Commercial Street, Kyiv, Ukraine",+380-3613-87600,borislav@hotmail.com,www.polyindustriesoverse.com,Plastics & Packaging,"Plastic Containers, Plastic Pipes, Bubble Wrap, Plastic Crates, Packaging Films",Trading Company,2011,30,266883,4101 pieces,"Oceania, Western Europe, Southeast Asia, South America","HACCP, CE Certified",4.9,Cash Against Documents (CAD),51
SUP009130,Royal Cotton Mills Ltda.,Clementina Roura,Chile,Santiago,"313 Market Road, Santiago, Chile",+56-7696-95283,clementina225@hotmail.com,www.royalcottonmillsltda.com,Textiles & Apparel,"Denim Jeans, Cotton T-Shirts, Bed Linen Sets, Silk Sarees",Wholesaler,1989,100,59573,3014 pieces,"North America, Oceania, Eastern Europe, CIS Countries","HACCP, RoHS Compliant, CE Certified",4.6,Open Account,82
SUP009131,Elite ChemWorks S.A.,Martine Jacquet,Tunisia,Tunis,"204 Industrial Area, Tunis, Tunisia",+216-3313-6957,martine@outlook.com,www.elitechemworkssa.com,Chemicals & Petrochemicals,"Industrial Chemicals, Fertilizers, Lubricants",Manufacturer & Exporter,2014,961,4500177,1609 kg,"Sub-Saharan Africa, East Asia, Eastern Europe","FSSAI, WRAP Certified",3.7,Cash Against Documents (CAD),33
SUP009132,Gems Worldwide AS,Hakon Solberg,Norway,Oslo,"152 Trade Center, Oslo, Norway",+47-9458-6847,hakon.solberg@gmail.com,www.gemsworldwideas.com,Jewelry & Gemstones,"Pearl Necklaces, Diamond Rings, Precious Stones, Gold Jewelry",Manufacturer,2007,61,82581,560 pieces,"Southeast Asia, South America","ISO 22000, WRAP Certified",4.1,Cash Against Documents (CAD),81
SUP009133,Cordova Marine Exports Ltd,Meredith Rodriguez,Kenya,Mombasa,"719 Main Road, Mombasa, Kenya",+254-5343-62623,contact@cordovamarineexports.ke,www.cordovamarineexports.ke,Seafood & Marine Products,"Squid, Fish Fillets, Lobster, Fish Meal, Crab Meat",Manufacturer,1977,172,588090,4623 tons,"Eastern Europe, Southeast Asia, Sub-Saharan Africa","ISO 14001, FSSAI",3.2,Net 30 Days,32
SUP009134,Minerals Worldwide PT,Gangsa Megantara,Indonesia,Jakarta,"148 Business Park, Jakarta, Indonesia",+62-39189-82298,info@mineralsworldwidept.com,www.mineralsworldwidept.id,Metals & Minerals,"Brass Fittings, Iron Ore, Aluminum Ingots, Copper Wires",Sole Proprietor Exporter,2007,559,63223,353 sets,"CIS Countries, Oceania","Organic Certified, ISO 9001, SEDEX",3.4,Net 60 Days,33
SUP009135,Gheorghiu Life Sciences SRL,Olivia Ababei,Romania,Cluj-Napoca,"306 Free Zone, Cluj-Napoca, Romania",+40-2971-62745,contact@gheorghiulifescience.ro,www.gheorghiulifescience.ro,Pharmaceuticals & Healthcare,"Nutritional Supplements, First Aid Kits, Syringes, Ayurvedic Products",Wholesaler,1990,4693,70049949,4433 kg,"Middle East, East Asia, North America",SEDEX,3.4,Cash Against Documents (CAD),54
SUP009136,Penang Bottling Works Sdn Bhd,Nicholas Nunez,Malaysia,Kuala Lumpur,"652 Export Zone, Kuala Lumpur, Malaysia",+60-9025-56420,nicholas832@yahoo.com,www.penangbottlingworkss.com,Beverages,"Herbal Teas, Bottled Water, Energy Drinks, Wine",Trading Company,2022,3036,97359473,4110 sets,"South America, Southeast Asia, South Asia",RoHS Compliant,3.5,Net 60 Days,65
SUP009137,Auto Components Worldwide a.s.,Daniel Horvath,Czech Republic,Brno,"404 Market Road, Brno, Czech Republic",+420-6822-59415,contact@autocomponentsworldw.com,www.autocomponentsworldw.cz,Automotive Parts,"Brake Pads, Suspension Parts, Alloy Wheels",Wholesaler,2013,146,7354101,3378 units,"Sub-Saharan Africa, North Africa, Western Europe","ISO 14001, FSSAI",4.4,Net 30 Days,89
SUP009138,Wilson Pharma Group,Danielle Mason,Kenya,Nairobi,"929 Industrial Area, Nairobi, Kenya",+254-4136-78496,danielle524@outlook.com,www.wilsonpharmagroup.com,Pharmaceuticals & Healthcare,"Medical Devices, First Aid Kits, Surgical Masks, Generic Medicines, Nutritional Supplements",Sole Proprietor Exporter,2022,22,38577820,3348 kg,"Middle East, Oceania, Southeast Asia, South Asia","ISO 22000, Fair Trade Certified, OEKO-TEX",4.2,Telegraphic Transfer (T/T),59
SUP009139,Moe MachineTech Group,Oystein Jenssen,Norway,Oslo,"480 Commercial Street, Oslo, Norway",+47-3344-0549,sales@moemachinetechgroup.no,www.moemachinetechgroup.no,Machinery & Industrial Equipment,"CNC Machines, Air Compressors, Welding Equipment, Generators, Conveyor Belts",Manufacturer & Exporter,2021,53,30877,2507 units,"Oceania, CIS Countries, Sub-Saharan Africa","HACCP, ISO 22000",3.8,Cash Against Documents (CAD),62
SUP009140,Frank Stone Works Pvt Ltd,Terri Anderson,Nepal,Pokhara,"368 Commercial Street, Pokhara, Nepal",+977-58204-68864,terri.anderson@yahoo.com,www.frankstoneworkspvtlt.np,Construction Materials,"Ceramic Tiles, Cement, Roofing Sheets, Bricks",Manufacturer & Exporter,2021,15,472780,1679 kg,"South Asia, Western Europe, Sub-Saharan Africa, Middle East","RoHS Compliant, FSSAI, BRC Certified",4.1,Cash Against Documents (CAD),14
SUP009141,Universal Bottling Works S.A.,Luca Assuncao,Portugal,Lisbon,"172 Industrial Area, Lisbon, Portugal",+351-7667-21338,info@universalbottlingwor.pt,www.universalbottlingwor.com,Beverages,"Soft Drinks, Wine, Fruit Juices, Bottled Water, Herbal Teas",Manufacturer,1985,1219,55449706,1013 units,"Western Europe, Middle East",Halal Certified,3.2,100% Advance,28
SUP009142,Derev'ianko Life Sciences PJSC,Anton Zinchuk,Ukraine,Lviv,"724 Free Zone, Lviv, Ukraine",+380-0873-35184,anton@yahoo.com,www.dereviankolifescienc.com,Pharmaceuticals & Healthcare,"Nutritional Supplements, Syringes, Generic Medicines, First Aid Kits",Trading Company,2006,499,65146,3893 units,"Sub-Saharan Africa, CIS Countries, South America, East Asia","BRC Certified, Fair Trade Certified, FSSAI",3.8,Telegraphic Transfer (T/T),25
SUP009143,Raab Furnishings AG,Anna Zauner,Austria,Graz,"69 Free Zone, Graz, Austria",+43-81168-74131,info@raabfurnishingsag.com,www.raabfurnishingsag.com,Furniture,"Bed Frames, Dining Tables, Sofas",Manufacturer & Exporter,1988,174,857981,123 boxes,"Middle East, South Asia, Eastern Europe",OEKO-TEX,3.6,100% Advance,12
SUP009144,Royal PlayWorks Exports,Joseph Johnson,Bangladesh,Chittagong,"469 Export Zone, Chittagong, Bangladesh",+880-85832-07424,export@royalplayworksexport.com,www.royalplayworksexport.bd,Toys & Games,"Building Blocks, Board Games, Educational Toys, Remote Control Cars, Action Figures",Wholesaler,2014,29,27590059,847 kg,"North America, Sub-Saharan Africa","ISO 22000, Halal Certified",4.8,100% Advance,73
SUP009145,Graz Seafoods AG,Elsa Staudacher,Austria,Vienna,"21 Trade Center, Vienna, Austria",+43-62227-24991,elsa955@yahoo.com,www.grazseafoodsag.com,Seafood & Marine Products,"Dried Fish, Fish Fillets, Squid, Lobster, Crab Meat",Manufacturer,1992,38,8199487,1408 boxes,"South Asia, CIS Countries, East Asia","ISO 9001, FSSAI, OEKO-TEX",4.9,Open Account,68
SUP009146,Nelson Tanners Pvt Ltd,Zoe Miller,Sri Lanka,Colombo,"7 Export Zone, Colombo, Sri Lanka",+94-4081-35993,zoe649@outlook.com,www.nelsontannerspvtltd.com,Leather Goods,"Jackets, Wallets, Travel Bags, Belts, Leather Bags",Distributor,1978,301,27961141,2722 tons,"Southeast Asia, Middle East",CE Certified,3.7,Letter of Credit (L/C),42
